jst,open,high,low,close,volume
2020/05/13 23:00,20430,20470,20410,20450,1593
2020/05/13 00:00,20450,20470,20420,20440,1218
2020/05/13 01:00,20440,20450,20420,20440,507
2020/05/13 02:00,20440,20440,20330,20380,1213
2020/05/13 03:00,20380,20390,20350,20360,807
2020/05/13 04:00,20350,20350,20180,20180,1906
2020/05/13 05:00,20190,20190,20140,20160,451
2020/05/13 08:45,20100,20110,20050,20070,2912
2020/05/13 09:00,20060,20180,20030,20160,9854
2020/05/13 10:00,20170,20200,20130,20170,4114
2020/05/13 11:00,20170,20240,20160,20180,3571
2020/05/13 12:00,20180,20270,20180,20250,2779
2020/05/13 13:00,20250,20300,20220,20280,3478
2020/05/13 14:00,20280,20320,20230,20270,6283
2020/05/13 15:00,20260,20350,20250,20350,4210
2020/05/14 16:30,20270,20290,20230,20270,1731
2020/05/14 17:00,20270,20330,20250,20300,2214
2020/05/14 18:00,20290,20380,20290,20370,1856
2020/05/14 19:00,20370,20400,20360,20380,1322
2020/05/14 20:00,20380,20410,20370,20400,911
2020/05/14 21:00,20400,20410,20350,20360,1248
2020/05/14 22:00,20350,20350,20230,20290,4469
2020/05/14 23:00,20290,20360,20260,20300,3510
2020/05/14 00:00,20300,20300,20120,20150,4393
2020/05/14 01:00,20150,20180,20070,20170,2865
2020/05/14 02:00,20170,20190,20130,20150,941
2020/05/14 03:00,20150,20170,20130,20130,644
2020/05/14 04:00,20130,20200,20110,20170,1605
2020/05/14 05:00,20160,20180,20130,20130,359
2020/05/14 08:45,20160,20160,20100,20110,1544
2020/05/14 09:00,20120,20170,20060,20160,9912
2020/05/14 10:00,20160,20180,20090,20120,6224
2020/05/14 11:00,20120,20150,20090,20150,4266
2020/05/14 12:00,20140,20160,20080,20100,4425
2020/05/14 13:00,20100,20120,19960,19970,7226
2020/05/14 14:00,19970,20000,19880,19890,12530
2020/05/14 15:00,19890,19910,19780,19780,9286
2020/05/15 16:30,19860,19930,19850,19860,3198
2020/05/15 17:00,19860,19890,19820,19850,2460
2020/05/15 18:00,19850,19920,19830,19910,1641
2020/05/15 19:00,19910,19910,19850,19880,1295
2020/05/15 20:00,19890,19890,19770,19780,2115
2020/05/15 21:00,19790,19800,19710,19750,2843
2020/05/15 22:00,19760,19790,19620,19630,3796
2020/05/15 23:00,19630,19810,19610,19790,4991
2020/05/15 00:00,19800,19900,19800,19860,4367
2020/05/15 01:00,19850,19940,19830,19920,2126
2020/05/15 02:00,19930,19970,19910,19930,1705
2020/05/15 03:00,19930,19980,19910,19960,1343
2020/05/15 04:00,19960,20050,19960,20040,2244
2020/05/15 05:00,20050,20080,20050,20080,697
2020/05/15 08:45,20100,20160,20090,20160,2111
2020/05/15 09:00,20150,20180,20010,20040,11441
2020/05/15 10:00,20050,20060,19870,19910,8329
2020/05/15 11:00,19920,19950,19820,19940,7444
2020/05/15 12:00,19940,20010,19890,20010,6357
2020/05/15 13:00,20010,20040,19940,20040,6139
2020/05/15 14:00,20030,20080,20010,20020,8934
2020/05/15 15:00,20030,20090,19990,20040,5140
2020/05/18 16:30,20080,20120,20050,20110,1593
2020/05/18 17:00,20110,20110,20060,20080,2222
2020/05/18 18:00,20080,20130,20060,20070,2355
2020/05/18 19:00,20070,20090,19950,19950,2471
2020/05/18 20:00,19950,19950,19890,19900,3573
2020/05/18 21:00,19900,19940,19870,19930,2350
2020/05/18 22:00,19930,20020,19890,20000,3478
2020/05/18 23:00,20010,20060,19940,19950,2982
2020/05/18 00:00,19940,19960,19900,19940,1787
2020/05/18 01:00,19940,20000,19940,19980,1091
2020/05/18 02:00,19990,20020,19980,20000,578
2020/05/18 03:00,20010,20050,20000,20000,778
2020/05/18 04:00,20000,20060,19990,20040,1064
2020/05/18 05:00,20040,20040,20010,20010,248
